Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.29,0.0,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.22,0.0,582.7099999999999
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.24,0.0,327.01
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.15,0.0,621.3100000000002
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.28,0.0,686.18
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31,0.0,679.3400000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.77,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.1,0.0,785.6700000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.76,0.0,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.47,0.0,110.79
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.36,0.0,580.01
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,132.78000000000003
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,259.96000000000004
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,318.21000000000004
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.11,0.0,484.70000000000005
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,686.18
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,785.6700000000001
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.05,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.14,0.0,91.09000000000002
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.13,0.0,132.78000000000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.2,1160000.0,162.34000000000003
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.17,0.0,177.10999999999999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.06,0.0,221.85
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.12,0.0,259.96000000000004
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.13,0.0,116.56
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.04,0.0,308.00000000000006
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.05,0.0,318.21000000000004
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.06,0.0,325.47
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.07,0.0,484.70000000000005
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.18,0.0,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.15,0.0,582.7099999999999
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.19,0.0,327.01
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.12,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.06,0.0,621.3100000000002
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.16,0.0,686.18
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.22,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.22,0.0,785.6700000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.18,0.0,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.42,0.0,110.79
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.14,0.0,426.82
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.2,0.0,571.5100000000002
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.11,0.0,580.01
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.54,0.0,6.640000000000001
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.12,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.28,0.0,91.09000000000002
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.74,8752.810344827585,132.78000000000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.23,0.0,162.34000000000003
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.98,0.0,177.10999999999999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.3,0.0,221.85
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.15,0.0,259.96000000000004
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.33,0.0,116.56
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.09,0.0,308.00000000000006
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.56,0.0,318.21000000000004
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.2,0.0,325.47
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.72,13081.39534883721,484.70000000000005
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.74,9116.132183908046,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.42,0.0,582.7099999999999
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.12,0.0,327.01
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.3,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.13,0.0,621.3100000000002
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.39,10609.058577405858,686.18
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.08,0.0,679.3400000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.53,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.55,6506.645070422535,785.6700000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.87,393.94056847545215,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.37,0.0,110.79
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.45,0.0,580.01
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.06,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.03,0.0,91.09000000000002
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,132.78000000000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,162.34000000000003
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0,116.56
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,308.00000000000006
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,318.21000000000004
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,325.47
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.04,0.0,582.7099999999999
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.03,0.0,621.3100000000002
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,679.3400000000001
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.02,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,785.6700000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.07,0.0,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.03,0.0,110.79
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.13,0.0,571.5100000000002
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,580.01
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.51,22683.588235294115,91.09000000000002
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.29,0.0,132.78000000000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.34,0.0,162.34000000000003
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.45,0.0,177.10999999999999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.35,0.0,221.85
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.26,0.0,308.00000000000006
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.19,0.0,325.47
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.5,82400.0,484.70000000000005
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.65,0.0,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.39,0.0,582.7099999999999
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.73,0.0,327.01
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.45,0.0,621.3100000000002
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.37,0.0,686.18
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.52,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.41,0.0,785.6700000000001
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.82,0.0,759.7599999999999
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.63,0.0,110.79
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.4,0.0,426.82
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.37,0.0,571.5100000000002
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.08,0.0,6.640000000000001
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.83,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.94,0.0,91.09000000000002
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.8,0.0,132.78000000000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.53,0.0,162.34000000000003
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.22,0.0,177.10999999999999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.38,307.541095890411,221.85
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.99,0.0,259.96000000000004
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.41,0.0,116.56
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.99,328.87312186978295,308.00000000000006
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.74,358.14459930313586,318.21000000000004
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.03,0.0,484.70000000000005
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.31,0.0,282.1600000000001
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.25,151.04,582.7099999999999
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.81,0.0,327.01
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.88,0.0,659.6999999999999
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.67,910.3388305847077,621.3100000000002
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",7.6,0.0,893.5700000000002
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",8.25,0.0,785.6700000000001
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",7.54,207.5583554376658,110.79
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",8.22,87.31873479318735,571.5100000000002
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.02,0.0,580.01
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0,6.640000000000001
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.21,0.0,44.78
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.1,0.0,91.09000000000002
