Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),country,audience description,Total investment,Ad revenue
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,1.87,CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.000000000000001,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.34,CA,"Lookalike (CA, 2%) - rainfactoryS71C",10.34,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,2.15,CA,"Lookalike (CA, 2%) - rainfactoryS71C",12.49,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,1.95,CA,"Lookalike (CA, 2%) - rainfactoryS71C",14.44,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,1.39,CA,"Lookalike (CA, 2%) - rainfactoryS71C",15.83,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,1.69,CA,"Lookalike (CA, 2%) - rainfactoryS71C",17.52,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,2.46,CA,"Lookalike (CA, 2%) - rainfactoryS71C",19.98,5899.990199999999
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,4.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",23.98,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.38,CA,"Lookalike (CA, 2%) - rainfactoryS71C",27.36,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.14,CA,"Lookalike (CA, 2%) - rainfactoryS71C",30.5,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.25,CA,"Lookalike (CA, 2%) - rainfactoryS71C",33.75,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.56,CA,"Lookalike (CA, 2%) - rainfactoryS71C",37.31,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,2.89,CA,"Lookalike (CA, 2%) - rainfactoryS71C",40.2,6399.9917000000005
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.34,CA,"Lookalike (CA, 2%) - rainfactoryS71C",43.540000000000006,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,2.97,CA,"Lookalike (CA, 2%) - rainfactoryS71C",46.51000000000001,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.35,CA,"Lookalike (CA, 2%) - rainfactoryS71C",49.86000000000001,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.73,CA,"Lookalike (CA, 2%) - rainfactoryS71C",53.59,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.42,CA,"Lookalike (CA, 2%) - rainfactoryS71C",57.01000000000001,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,4.25,CA,"Lookalike (CA, 2%) - rainfactoryS71C",61.26000000000001,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,6.14,CA,"Lookalike (CA, 2%) - rainfactoryS71C",67.4,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.78,CA,"Lookalike (CA, 2%) - rainfactoryS71C",71.18,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,3.98,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,4.34,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,4.38,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",25-34,male,1.16,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,0.54,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.54,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.12,GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.66,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.28,GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.94,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.74,GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.6800000000000015,26500.008599999997
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.23,GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.91,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,0.98,GB,"Lookalike (GB, 2%) - rainfactoryP22C",7.8900000000000015,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.3,GB,"Lookalike (GB, 2%) - rainfactoryP22C",9.19,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.15,GB,"Lookalike (GB, 2%) - rainfactoryP22C",10.340000000000002,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.33,GB,"Lookalike (GB, 2%) - rainfactoryP22C",11.670000000000002,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.09,GB,"Lookalike (GB, 2%) - rainfactoryP22C",12.760000000000002,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.56,GB,"Lookalike (GB, 2%) - rainfactoryP22C",14.320000000000002,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.2,GB,"Lookalike (GB, 2%) - rainfactoryP22C",15.52,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.72,GB,"Lookalike (GB, 2%) - rainfactoryP22C",17.240000000000002,38700.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.74,GB,"Lookalike (GB, 2%) - rainfactoryP22C",18.98,27600.0018
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.42,GB,"Lookalike (GB, 2%) - rainfactoryP22C",20.4,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.12,GB,"Lookalike (GB, 2%) - rainfactoryP22C",22.52,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.3,GB,"Lookalike (GB, 2%) - rainfactoryP22C",24.82,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.13,GB,"Lookalike (GB, 2%) - rainfactoryP22C",26.95,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.39,GB,"Lookalike (GB, 2%) - rainfactoryP22C",29.34,60600.003500000006
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.08,GB,"Lookalike (GB, 2%) - rainfactoryP22C",31.42,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,2.53,GB,"Lookalike (GB, 2%) - rainfactoryP22C",33.95,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,3.55,GB,"Lookalike (GB, 2%) - rainfactoryP22C",37.5,81999.9945
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,3.87,GB,"Lookalike (GB, 2%) - rainfactoryP22C",41.37,5900.0085
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,3.37,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,3.28,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,12900.0104
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,3.73,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",25-34,male,1.45,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,0.43,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.43,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.46,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.89,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.08,GB,"Lookalike (GB, 2%) - rainfactoryS71C",4.9700000000000015,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.13,GB,"Lookalike (GB, 2%) - rainfactoryS71C",7.1000000000000005,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,1.13,GB,"Lookalike (GB, 2%) - rainfactoryS71C",8.23,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,1.26,GB,"Lookalike (GB, 2%) - rainfactoryS71C",9.49,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,1.72,GB,"Lookalike (GB, 2%) - rainfactoryS71C",11.21,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.67,GB,"Lookalike (GB, 2%) - rainfactoryS71C",13.88,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,3.81,GB,"Lookalike (GB, 2%) - rainfactoryS71C",17.69,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,4.56,GB,"Lookalike (GB, 2%) - rainfactoryS71C",22.25,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,3.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",25.26,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.15,GB,"Lookalike (GB, 2%) - rainfactoryS71C",27.41,34599.993
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.74,GB,"Lookalike (GB, 2%) - rainfactoryS71C",30.15,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.79,GB,"Lookalike (GB, 2%) - rainfactoryS71C",32.94,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",34.95,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.95,GB,"Lookalike (GB, 2%) - rainfactoryS71C",37.9,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.18,GB,"Lookalike (GB, 2%) - rainfactoryS71C",40.08,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,1.75,GB,"Lookalike (GB, 2%) - rainfactoryS71C",41.83,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.04,GB,"Lookalike (GB, 2%) - rainfactoryS71C",43.87,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.18,GB,"Lookalike (GB, 2%) - rainfactoryS71C",46.05,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.86,GB,"Lookalike (GB, 2%) - rainfactoryS71C",48.91,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,3.66,GB,"Lookalike (GB, 2%) - rainfactoryS71C",52.56999999999999,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.55,GB,"Lookalike (GB, 2%) - rainfactoryS71C",55.11999999999999,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.62,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.74,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,2.51,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",25-34,male,1.34,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",25-34,male,1.36,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",1.36,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",25-34,male,1.44,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",2.8,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.11,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.11,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.13,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.16,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.21,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.21,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.22000000000000006,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.23000000000000004,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.2500000000000001,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.2600000000000001,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.30000000000000004,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.31000000000000005,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.3300000000000001,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.3600000000000001,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.3700000000000001,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.3700000000000001,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.4100000000000001,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.4300000000000001,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.4500000000000001,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.5300000000000001,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.5900000000000001,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.67,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.09,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.76,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.01,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.13,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.14,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.19,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.25,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.3,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.32,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.34,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.35000000000000003,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.39,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.42,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.4500000000000001,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.4700000000000001,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.4800000000000001,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.4900000000000001,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.5100000000000001,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.5700000000000001,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.6300000000000001,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",25-34,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.6700000000000002,0.0
